국가,연도,직업,수,국가영문,위도,경도
오스트레일리아,1998,의사,44684.0,australia,-27.00000000,133.00000000
오스트레일리아,1998,약사,11600.0,australia,-27.00000000,133.00000000
오스트레일리아,1998,간호사,191610.0,australia,-27.00000000,133.00000000
오스트레일리아,1999,의사,45999.0,australia,-27.00000000,133.00000000
오스트레일리아,1999,약사,11829.0,australia,-27.00000000,133.00000000
오스트레일리아,1999,간호사,191405.0,australia,-27.00000000,133.00000000
오스트레일리아,2000,의사,47372.0,australia,-27.00000000,133.00000000
오스트레일리아,2000,약사,15300.0,australia,-27.00000000,133.00000000
오스트레일리아,2000,치과의사,8691.0,australia,-27.00000000,133.00000000
오스트레일리아,2000,간호사,191568.0,australia,-27.00000000,133.00000000
오스트레일리아,2001,의사,49392.0,australia,-27.00000000,133.00000000
오스트레일리아,2001,약사,12600.0,australia,-27.00000000,133.00000000
오스트레일리아,2001,간호사,191731.0,australia,-27.00000000,133.00000000
오스트레일리아,2002,의사,49895.0,australia,-27.00000000,133.00000000
오스트레일리아,2002,약사,12900.0,australia,-27.00000000,133.00000000
오스트레일리아,2002,간호사,193853.0,australia,-27.00000000,133.00000000
오스트레일리아,2003,의사,51819.0,australia,-27.00000000,133.00000000
오스트레일리아,2003,약사,15700.0,australia,-27.00000000,133.00000000
오스트레일리아,2003,치과의사,9328.0,australia,-27.00000000,133.00000000
오스트레일리아,2003,간호사,195975.0,australia,-27.00000000,133.00000000
오스트레일리아,2004,의사,53966.0,australia,-27.00000000,133.00000000
오스트레일리아,2004,약사,18400.0,australia,-27.00000000,133.00000000
오스트레일리아,2004,간호사,203517.0,australia,-27.00000000,133.00000000
오스트레일리아,2005,의사,56084.0,australia,-27.00000000,133.00000000
오스트레일리아,2005,약사,14900.0,australia,-27.00000000,133.00000000
오스트레일리아,2005,간호사,196998.0,australia,-27.00000000,133.00000000
오스트레일리아,2006,의사,58167.0,australia,-27.00000000,133.00000000
오스트레일리아,2006,약사,16300.0,australia,-27.00000000,133.00000000
오스트레일리아,2006,치과의사,10001.0,australia,-27.00000000,133.00000000
오스트레일리아,2007,의사,62652.0,australia,-27.00000000,133.00000000
오스트레일리아,2007,약사,18200.0,australia,-27.00000000,133.00000000
오스트레일리아,2007,간호사,212480.0,australia,-27.00000000,133.00000000
오스트레일리아,2008,의사,64117.0,australia,-27.00000000,133.00000000
오스트레일리아,2008,약사,19100.0,australia,-27.00000000,133.00000000
오스트레일리아,2008,간호사,218928.0,australia,-27.00000000,133.00000000
오스트레일리아,2009,의사,67613.0,australia,-27.00000000,133.00000000
오스트레일리아,2009,약사,23300.0,australia,-27.00000000,133.00000000
오스트레일리아,2009,치과의사,11455.0,australia,-27.00000000,133.00000000
오스트레일리아,2009,간호사,220814.0,australia,-27.00000000,133.00000000
오스트레일리아,2010,약사,19237.0,australia,-27.00000000,133.00000000
오스트레일리아,2011,의사,74100.0,australia,-27.00000000,133.00000000
오스트레일리아,2011,약사,15222.0,australia,-27.00000000,133.00000000
오스트레일리아,2011,치과의사,12062.0,australia,-27.00000000,133.00000000
오스트레일리아,2011,간호사,227712.0,australia,-27.00000000,133.00000000
오스트레일리아,2012,의사,75258.0,australia,-27.00000000,133.00000000
오스트레일리아,2012,약사,17097.0,australia,-27.00000000,133.00000000
오스트레일리아,2012,치과의사,12767.0,australia,-27.00000000,133.00000000
오스트레일리아,2012,간호사,232321.0,australia,-27.00000000,133.00000000
오스트레일리아,2013,의사,77974.0,australia,-27.00000000,133.00000000
오스트레일리아,2013,약사,19148.0,australia,-27.00000000,133.00000000
오스트레일리아,2013,치과의사,13049.0,australia,-27.00000000,133.00000000
오스트레일리아,2013,간호사,257189.0,australia,-27.00000000,133.00000000
오스트레일리아,2014,의사,80968.0,australia,-27.00000000,133.00000000
오스트레일리아,2014,약사,19655.0,australia,-27.00000000,133.00000000
오스트레일리아,2014,치과의사,13472.0,australia,-27.00000000,133.00000000
오스트레일리아,2014,간호사,264876.0,australia,-27.00000000,133.00000000
오스트레일리아,2015,의사,83490.0,australia,-27.00000000,133.00000000
오스트레일리아,2015,약사,20281.0,australia,-27.00000000,133.00000000
오스트레일리아,2015,치과의사,13843.0,australia,-27.00000000,133.00000000
오스트레일리아,2015,간호사,271151.0,australia,-27.00000000,133.00000000
오스트레일리아,2016,의사,86550.0,australia,-27.00000000,133.00000000
오스트레일리아,2016,약사,20960.0,australia,-27.00000000,133.00000000
오스트레일리아,2016,치과의사,14205.0,australia,-27.00000000,133.00000000
오스트레일리아,2016,간호사,279789.0,australia,-27.00000000,133.00000000
오스트레일리아,2017,의사,90417.0,australia,-27.00000000,133.00000000
오스트레일리아,2017,약사,21656.0,australia,-27.00000000,133.00000000
오스트레일리아,2017,치과의사,14620.0,australia,-27.00000000,133.00000000
오스트레일리아,2017,간호사,287405.0,australia,-27.00000000,133.00000000
오스트레일리아,2018,의사,93604.0,australia,-27.00000000,133.00000000
오스트레일리아,2018,약사,22063.0,australia,-27.00000000,133.00000000
오스트레일리아,2018,치과의사,14981.0,australia,-27.00000000,133.00000000
오스트레일리아,2018,간호사,297807.0,australia,-27.00000000,133.00000000
오스트레일리아,2019,의사,97039.0,australia,-27.00000000,133.00000000
오스트레일리아,2019,약사,22599.0,australia,-27.00000000,133.00000000
오스트레일리아,2019,치과의사,15517.0,australia,-27.00000000,133.00000000
오스트레일리아,2019,간호사,309906.0,australia,-27.00000000,133.00000000
뉴질랜드,2000,의사,8615.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2001,의사,8491.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2002,의사,8393.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2003,의사,8758.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2004,의사,8945.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2005,의사,8706.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2005,간호사,37316.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2006,의사,9505.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2006,간호사,37010.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2007,의사,9705.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2007,간호사,38925.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2008,의사,10495.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2008,약사,2600.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2008,간호사,41603.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2009,의사,11106.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2009,약사,2662.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2009,간호사,41871.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2010,의사,11412.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2010,약사,2750.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2010,간호사,43789.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2011,의사,11634.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2011,약사,2821.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2011,간호사,44384.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2012,의사,11968.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2012,약사,2861.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2012,간호사,44190.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2013,의사,12569.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2013,약사,2932.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2013,간호사,44714.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2014,의사,13064.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2014,약사,2990.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2014,간호사,45572.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2015,의사,13984.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2015,약사,3075.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2015,간호사,47120.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2016,의사,14687.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2016,약사,3148.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2016,간호사,48256.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2017,의사,15655.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2017,약사,3197.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2017,간호사,48743.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2018,의사,16223.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2018,약사,3408.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2018,간호사,50057.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2019,의사,16813.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2019,약사,3489.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2019,간호사,50976.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2020,의사,17448.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2020,약사,3652.0,new zealand,-41.00000000,174.00000000
뉴질랜드,2020,간호사,53933.0,new zealand,-41.00000000,174.00000000
